region;tik;tikId;uik;address;center;city;lat;lon;distance;voters;totalVotes;Poroshenko;Zelenskiy;Tymoshenko
м.Київ;ТВО №221;221;ВД № 800606;вул.Катерини Білокур, 3, м.Київ, 01014;;;50.41638845;30.5523338;553.3751187050968;2257;1455;397;468;157
м.Київ;ТВО №217;217;ВД № 800541;вул.Гайдай Зої, 10В, м.Київ, 04209;;;50.51844685;30.4940473;553.823362789008;2015;1330;318;341;197
м.Київ;ТВО №212;212;ВД № 800151;вул.Вербицького Архітектора, 26В, м.Київ, 02121;;;50.40569865;30.66012143;554.4563053607499;2210;1489;366;379;195
м.Київ;ТВО №219;219;ВД № 800777;просп.Перемоги, 63, м.Київ, 03113;;;50.45844989;30.41294565;556.2676967328574;1852;1209;347;299;132
м.Київ;ТВО №211;211;ВД № 800052;вул.Михайла Стельмаха, 9, м.Київ, 03040;;;50.39435623;30.50218216;557.0111640280231;1939;1307;377;332;155
м.Київ;ТВО №220;220;ВД № 800638;вул.Волоська, 47, м.Київ, 04070;;;50.47130033;30.51235225;557.4767861418381;2136;1474;457;343;210
м.Київ;ТВО №221;221;ВД № 800605;вул.Катерини Білокур, 3, м.Київ, 01014;;;50.4168107;30.55264576;560.3690311844806;2233;1296;314;432;146
м.Київ;ТВО №217;217;ВД № 800493;просп.Оболонський, 16Д, м.Київ, 04205;;;50.50798608;30.50266833;561.2261211402922;2100;1551;380;331;219
м.Київ;ТВО №212;212;ВД № 800112;вул.Мишуги Олександра, 5, м.Київ, 02140;;;50.39442022;30.6387686;563.6353174041669;2165;1523;356;435;204
м.Київ;ТВО №215;215;ВД № 800308;вул.Кіото, 11А, м.Київ, 02156;;;50.46445113;30.63365137;565.5448549639218;2199;1512;354;359;188
м.Київ;ТВО №220;220;ВД № 800637;вул.Введенська, 35, м.Київ, 04071;;;50.47292927;30.51298983;565.7522590661483;2082;1382;423;292;191
м.Київ;ТВО №217;217;ВД № 800540;вул.Гайдай Зої, 10В, м.Київ, 04209;;;50.51845934;30.49370425;567.1605098656237;2137;1439;391;336;178
м.Київ;ТВО №212;212;ВД № 800122;вул.Драгоманова, 27А, м.Київ, 02068;;;50.40202169;30.63843223;567.8762861593023;2147;1537;413;414;185
м.Київ;ТВО №212;212;ВД № 800153;вул.Вербицького Архітектора, 26В, м.Київ, 02121;;;50.40609984;30.66032575;568.2342685330275;2146;1505;325;405;221
м.Київ;ТВО №221;221;ВД № 800615;бульв.Лесі Українки, 25, м.Київ, 01133;;;50.42321093;30.54510507;568.3590211958855;2515;1738;573;332;211
м.Київ;ТВО №212;212;ВД № 800098;вул.Княжий Затон, 7А, м.Київ, 02095;;;50.40079513;30.62644002;571.1663323428704;2503;1736;446;460;244
м.Київ;ТВО №221;221;ВД № 800632;вул.Предславинська, 9, м.Київ, 03150;;;50.42717364;30.51981568;578.5663894820541;129;128;21;51;11
м.Київ;ТВО №217;217;ВД № 800494;просп.Оболонський, 16Д, м.Київ, 04205;;;50.507966;30.50306458;578.9372369050436;2180;1503;408;359;185
м.Київ;ТВО №217;217;ВД № 800523;просп.Оболонський, 32Б, м.Київ, 04214;;;50.51836105;30.50360595;580.5736912677377;2313;1568;411;376;197
м.Київ;ТВО №212;212;ВД № 800113;вул.Мишуги Олександра, 5, м.Київ, 02140;;;50.39447645;30.63922525;582.0220291920987;2028;1436;439;409;125
м.Київ;ТВО №221;221;ВД № 800629;вул.Підвисоцького, 4Б, м.Київ, 01133;;;50.41298227;30.54324746;582.4571856866537;22;19;4;8;3
м.Київ;ТВО №212;212;ВД № 800099;вул.Княжий Затон, 7А, м.Київ, 02095;;;50.40067283;30.62613395;582.9518342549446;2170;1644;455;409;204
м.Київ;ТВО №212;212;ВД № 800149;вул.Декабристів, 8А, м.Київ, 02068;;;50.40607052;30.65215021;586.0665179846304;2257;1611;391;418;254
м.Київ;ТВО №211;211;ВД № 800032;вул.Академіка Заболотного, 20А, м.Київ, 03187;;;50.36588823;30.46231717;588.8620368764957;2049;1478;399;371;233
м.Київ;ТВО №212;212;ВД № 801103;вул.Гмирі Бориса, 2В, м.Київ, 02140;;;50.39438897;30.62389612;589.4874993527951;1475;1130;389;367;77
м.Київ;ТВО №214;214;ВД № 800394;вул.Андрія Малишка, 25/1, м.Київ, 02192;;;50.46058055;30.6225293;593.6008785406678;2287;1487;358;364;167
м.Київ;ТВО №212;212;ВД № 800097;вул.Княжий Затон, 7А, м.Київ, 02095;;;50.40100168;30.62626864;593.7033345445794;2485;1782;527;439;208
м.Київ;ТВО №214;214;ВД № 800390;вул.Олександра Бойченка, 16А, м.Київ, 02192;;;50.46410426;30.62599914;596.090400726094;1614;1614;422;400;212
м.Київ;ТВО №217;217;ВД № 800483;вул.Йорданська, 22А, м.Київ, 04210;;;50.50027659;30.50643558;596.6240026031392;2014;1342;310;434;180
м.Київ;ТВО №212;212;ВД № 801078;вул.Гмирі Бориса, 2В, м.Київ, 02140;;;50.39458703;30.62407269;597.1353887994841;2439;1801;655;476;148
м.Київ;ТВО №212;212;ВД № 800152;вул.Вербицького Архітектора, 26В, м.Київ, 02121;;;50.4061513;30.65987198;597.4594605305223;2259;1592;379;420;193
м.Київ;ТВО №222;222;ВД № 800886;просп.Повітрофлотський, 9, м.Київ, 03049;;;50.44047931;30.47988296;597.5267118408759;2109;1473;377;331;191
м.Київ;ТВО №214;214;ВД № 800441;вул.Ованеса Туманяна, 2, м.Київ, 02002;;;50.44650561;30.6004858;597.9659439532262;2518;1815;502;394;209
м.Київ;ТВО №212;212;ВД № 801077;вул.Гмирі Бориса, 2В, м.Київ, 02140;;;50.39439826;30.62402758;598.3319411094398;1958;1441;390;377;160
м.Київ;ТВО №217;217;ВД № 800495;просп.Оболонський, 16Д, м.Київ, 04205;;;50.50755113;30.50266471;602.0635411411181;1867;1305;361;288;148
м.Київ;ТВО №217;217;ВД № 800522;просп.Оболонський, 32Б, м.Київ, 04214;;;50.51812467;30.50370672;605.8419601094645;2097;1444;396;376;176
м.Київ;ТВО №217;217;ВД № 800485;вул.Йорданська, 22А, м.Київ, 04210;;;50.50040619;30.50666124;610.4112173082686;2037;1371;354;374;205
м.Київ;ТВО №217;217;ВД № 800499;просп.Оболонський, 16Д, м.Київ, 04205;;;50.50757451;30.50297232;611.3101814965992;2055;1398;355;346;204
м.Київ;ТВО №212;212;ВД № 801076;вул.Гмирі Бориса, 2В, м.Київ, 02140;;;50.39412222;30.6241107;611.6010894986049;2374;1783;548;438;180
м.Київ;ТВО №214;214;ВД № 800401;вул.Червоноткацька, 12, м.Київ, 02100;;;50.45050249;30.61635796;611.9533793179236;2182;1467;368;381;190
м.Київ;ТВО №221;221;ВД № 800587;вул.Пилипа Орлика, 13, м.Київ, 01024;;;50.44135792;30.53676866;612.0219983705007;1245;851;260;133;112
м.Київ;ТВО №218;218;ВД № 800789;вул.Осіння, 35, м.Київ, 03164;;;50.46619683;30.34697088;612.5837492490153;2390;1781;480;406;275
м.Київ;ТВО №219;219;ВД № 800772;вул.Львівська, 6/3, м.Київ, 03115;;;50.45581028;30.38049512;614.9511355023081;2259;1577;417;347;250
м.Київ;ТВО №220;220;ВД № 801087;вул.Кирилівська, 8, м.Київ, 04080;;;50.46745617;30.5089134;615.0901649328935;2494;1429;413;404;140
м.Київ;ТВО №223;223;ВД № 801031;вул.Табірна, 30-32, м.Київ, 03113;;;50.46129826;30.42811489;615.8577627351825;2365;1630;507;337;208
м.Київ;ТВО №214;214;ВД № 800383;вул.Челябінська, 5, м.Київ, 02002;;;50.45724445;30.59786221;617.294158785091;2164;1596;409;389;211
м.Київ;ТВО №222;222;ВД № 800874;пров.Платонівський, 3, м.Київ, 03035;;;50.43659802;30.4846251;618.3911567269646;1596;1128;300;248;169
м.Київ;ТВО №214;214;ВД № 800405;просп.Юрія Гагаріна, 19, м.Київ, 02094;;;50.45415352;30.63144247;618.4161046877822;2502;1697;422;505;190
м.Київ;ТВО №212;212;ВД № 800104;вул.Гмирі Бориса, 2В, м.Київ, 02140;;;50.3942043;30.62425017;618.7772879201203;1409;981;295;282;108
м.Київ;ТВО №219;219;ВД № 800768;вул.Львівська, 6/3, м.Київ, 03115;;;50.45560811;30.38056493;618.8474835316737;2331;1710;536;365;249
м.Київ;ТВО №212;212;ВД № 800096;вул.Княжий Затон, 7А, м.Київ, 02095;;;50.40120283;30.62604998;618.954415161014;1976;1404;411;336;178
м.Київ;ТВО №211;211;ВД № 800062;просп.Голосіївський, 120В, м.Київ, 03127;;;50.38615506;30.48409448;619.5112011830078;2067;1368;381;353;170
м.Київ;ТВО №214;214;ВД № 800399;вул.Червоноткацька, 12, м.Київ, 02100;;;50.45030028;30.61589868;621.7225645852162;2238;1458;372;406;157
м.Київ;ТВО №223;223;ВД № 801060;вул.Платона Майбороди (Мануїльського), 32, м.Київ, 04050;;;50.46749601;30.4788208;623.1561966516757;351;106;22;32;18
м.Київ;ТВО №221;221;ВД № 800593;вул.Панаса Мирного, 24, м.Київ, 01011;;;50.43390394;30.5391387;623.3436025865334;2136;1396;383;324;194
м.Київ;ТВО №219;219;ВД № 800778;вул.Кулібіна, 14, м.Київ, 03062;;;50.45414329;30.39934158;624.0882107984726;1937;1339;339;312;204
м.Київ;ТВО №222;222;ВД № 800901;вул.Смоленська, 4, м.Київ, 03057;;;50.45071741;30.45110285;628.9332686227033;1850;1130;231;399;138
м.Київ;ТВО №217;217;ВД № 800486;вул.Йорданська, 22А, м.Київ, 04210;;;50.50039717;30.50694824;630.6760520901357;2163;1451;402;338;201
м.Київ;ТВО №211;211;ВД № 800057;вул.Сєченова, 9, м.Київ, 03127;;;50.38764291;30.48881203;631.0626316131971;2305;1571;429;358;197
м.Київ;ТВО №219;219;ВД № 800771;вул.Львівська, 6/3, м.Київ, 03115;;;50.45564657;30.38033749;632.0464235753349;2235;1604;423;455;243
м.Київ;ТВО №223;223;ВД № 801012;вул.Олени Теліги, 35А, м.Київ, 04086;;;50.47920958;30.45085365;632.1828273143667;2356;1536;406;419;186
м.Київ;ТВО №218;218;ВД № 800787;вул.Осіння, 35, м.Київ, 03164;;;50.46646789;30.34680069;632.887717910246;1794;1205;301;363;168
м.Київ;ТВО №221;221;ВД № 800584;пров.Козловського Івана, 3, м.Київ, 01024;;;50.44207511;30.52724202;634.5573078999296;2060;1373;400;213;213
м.Київ;ТВО №221;221;ВД № 800589;вул.Лаврська, 2, м.Київ, 01010;;;50.43910528;30.55069216;635.4002519247088;1738;1227;375;267;139
м.Київ;ТВО №217;217;ВД № 800482;вул.Йорданська, 22А, м.Київ, 04210;;;50.50020385;30.50697339;635.456892374534;2161;1469;337;401;193
м.Київ;ТВО №214;214;ВД № 800395;бульв.Перова, 2, м.Київ, 02125;;;50.46005173;30.60747027;635.5068493005763;2292;1631;428;346;212
м.Київ;ТВО №214;214;ВД № 800403;вул.Краківська, 20, м.Київ, 02094;;;50.4552055;30.62524259;636.0407228425628;2343;1663;404;438;206
м.Київ;ТВО №218;218;ВД № 800788;вул.Осіння, 35, м.Київ, 03164;;;50.46612812;30.34658094;637.2432879163528;2473;1731;436;468;308
м.Київ;ТВО №220;220;ВД № 800636;вул.Кирилівська, 8, м.Київ, 04080;;;50.46756251;30.50862436;638.6724545270555;2508;1739;535;416;211
м.Київ;ТВО №223;223;ВД № 801013;вул.Сальського Володимира, 2, м.Київ, 04060;;;50.47827789;30.44408888;641.7325410192091;2204;1420;395;361;179
м.Київ;ТВО №222;222;ВД № 800900;вул.Металістів, 17, м.Київ, 03057;;;50.44922471;30.44571161;642.8447279411497;2093;1503;392;331;196
м.Київ;ТВО №223;223;ВД № 800974;пров.Алли Горської, 3, м.Київ, 01032;;;50.44709317;30.49786046;647.7373080207019;823;535;163;107;89
м.Київ;ТВО №221;221;ВД № 800873;пров.Платонівський, 3, м.Київ, 03035;;;50.43644562;30.48413811;648.1410417897545;2287;1602;461;342;206
м.Київ;ТВО №221;221;ВД № 800603;вул.Підвисоцького, 4Б, м.Київ, 01103;;;50.41242577;30.54290093;648.2393822184869;2524;1627;476;362;221
м.Київ;ТВО №221;221;ВД № 800884;вул.Стадіонна, 2/10, м.Київ, 03049;;;50.43798521;30.48104167;648.4492419391358;2328;1615;418;378;213
м.Київ;ТВО №214;214;ВД № 800396;бульв.Перова, 2, м.Київ, 02125;;;50.46016785;30.60735226;650.8049631976718;2122;1464;389;326;201
м.Київ;ТВО №211;211;ВД № 800039;вул.Ломоносова, 61, м.Київ, 03022;;;50.38735738;30.4723482;652.0325570952832;1761;1227;359;462;52
м.Київ;ТВО №223;223;ВД № 800984;просп.Перемоги, 7А, м.Київ, 01135;;;50.44712107;30.48454452;653.262444879972;1148;740;208;186;93
м.Київ;ТВО №214;214;ВД № 800398;вул.Попудренка, 34, м.Київ, 02094;;;50.4556654;30.62233205;653.6251702035861;2352;1582;377;478;195
м.Київ;ТВО №214;214;ВД № 800404;просп.Юрія Гагаріна, 19, м.Київ, 02094;;;50.45382195;30.63122656;654.3074561702208;2478;1596;370;495;177
м.Київ;ТВО №217;217;ВД № 800538;вул.Героїв Дніпра, 10Б, м.Київ, 04212;;;50.517683;30.49323875;656.1723806666175;2340;1623;449;391;205
м.Київ;ТВО №211;211;ВД № 800038;вул.Васильківська, 90А, м.Київ, 03022;;;50.38805751;30.48062687;656.5313862654602;1978;1386;409;447;83
м.Київ;ТВО №211;211;ВД № 800061;просп.Голосіївський, 118Б, м.Київ, 03127;;;50.38569158;30.48532784;658.7736400914482;1875;1263;309;341;193
м.Київ;ТВО №217;217;ВД № 800512;просп.Героїв Сталінграда, 39Г, м.Київ, 04210;;;50.51694255;30.50392729;660.6144134733964;2077;1491;433;321;178
м.Київ;ТВО №211;211;ВД № 800072;вул.Саксаганського, 64, м.Київ, 01033;;;50.43836275;30.50396651;661.932955520949;1870;1302;407;216;172
м.Київ;ТВО №223;223;ВД № 801066;вул.Ризька, 1, м.Київ, 04112;;;50.47065094;30.44125915;662.9180141590248;297;291;51;80;39
м.Київ;ТВО №223;223;ВД № 801019;вул.Берлінського Максима, 9, м.Київ, 04060;;;50.47337719;30.44002801;663.7039006819296;2011;1387;437;294;186
м.Київ;ТВО №221;221;ВД № 800630;вул.Госпітальна, 18, м.Київ, 01133;;;50.43095318;30.53085566;663.9558290288061;285;262;70;85;14
м.Київ;ТВО №217;217;ВД № 800539;вул.Героїв Дніпра, 10Б, м.Київ, 04212;;;50.51729184;30.49336048;665.2434582726538;1982;1413;374;363;168
м.Київ;ТВО №223;223;ВД № 801064;вул.Зоологічна, 3, м.Київ, 03057;;;50.45532504;30.45978785;672.9684563443086;25;24;6;4;4
м.Київ;ТВО №217;217;ВД № 800543;вул.Героїв Дніпра, 10Б, м.Київ, 04212;;;50.51747403;30.49325028;674.8167096872054;1814;1295;358;287;159
м.Київ;ТВО №218;218;ВД № 800814;вул.Серпова, 20/6, м.Київ, 03115;;;50.46137164;30.3715083;677.8403371202468;2259;1461;398;368;187
м.Київ;ТВО №212;212;ВД № 800102;вул.Княжий Затон, 17В, м.Київ, 02095;;;50.40050661;30.62148415;678.2314417361687;2467;1816;478;411;314
